0.025019212	-0.019863136	0.021533111	0.04108749	0.013917395	-0.007684408	-0.026429765	-0.009990864	-0.029242491	0.04848376	-0.0076209493	-0.010523848	-0.047611162	0.03693301	-0.041830692	-0.018085206	0.004959567	0.0072424095	0.02674958	0.007992423	-0.0009344422	-0.033484854	0.006931328	-0.036009185	-0.004420757	0.00813849	-0.0038222028	0.002284289	-0.0015979452	-0.0024769534	-0.024984755	-0.022771364	0.025262186	0.039151892	0.022875711	-0.016062986	-0.027418263	-0.009173219	0.003280425	0.037095077	-0.015181803	-0.03285057	0.017278815	-0.0071857874	0.029897248	-0.030106742	0.0025191826	-0.014246635	-0.007911293	0.015417418	0.0029668976	-0.024996517	0.03842725	-0.005277614	0.043464243	-0.0075550717	0.001307656	-0.004752205	-9.381767e-05	0.019644143	0.05155132	0.013579302	0.0075114	0.00016484485	0.04018098	0.001968651	0.012740702	-0.035875116	0.023875218	-0.0010367521	0.01809748	-0.02422328	0.013903038	-0.01874939	0.016574014	0.036946062	-0.023155218	-0.011747566	-0.007151693	0.018178914	0.0028451772	0.025729025	-0.035889655	0.032992654	0.0011738733	-0.023936825	0.007063691	0.011036898	-0.02318859	0.009534184	0.011078518	0.028573725	0.009140683	-0.029786395	-0.014755089	0.052200228	0.021964077	0.0061817807	-0.0118741775	0.016034849
0.013944703	-0.0089028105	0.0167182	0.016600043	0.0014158277	-0.001852914	-0.0150142545	-0.010032149	-0.010965393	0.027188914	-0.0063242344	-0.0043604374	-0.028027188	0.022224197	-0.021191739	-0.004624722	0.003283164	0.008438621	0.014933072	0.0071657863	-0.00463085	-0.020394305	-8.7585206e-05	-0.021289175	0.002082011	0.0060487627	0.0035167013	0.0030587246	-0.0013926439	-0.001793285	-0.00889448	-0.0080619445	0.012654259	0.023296636	0.014549681	-0.014027711	-0.018437523	-0.0057005747	0.0041204668	0.019856239	-0.0054779695	-0.02499125	0.005297305	-0.00512824	0.016949913	-0.014695604	0.006139004	-0.009529523	-0.006673749	0.009358873	0.000387569	-0.013437767	0.02227815	-0.00584256	0.032090068	-0.008762588	-0.0026171512	-0.0077670747	0.0043982216	0.008315357	0.031302746	0.0020826154	0.009204267	0.0018503158	0.017319644	-0.00398031	0.008135604	-0.019995213	0.016219657	-0.0010883865	0.010679798	-0.017548978	0.0076776985	-0.012270221	0.0067590266	0.026111118	-0.014001216	-0.005538652	-0.007836365	0.012275931	0.0033200483	0.0119117405	-0.02491675	0.019579088	-0.0051624426	-0.0151702985	0.010210233	0.011995527	-0.005953904	4.4207463e-05	0.0082931295	0.020126602	0.012506685	-0.014073997	-0.009921279	0.024735304	0.0085080955	-0.0005288356	-0.0045974604	0.0124788135
0.008998999	-0.0026135552	0.008067632	0.020858917	0.006053294	0.0018883568	-0.014079434	-0.0060950345	-0.013964487	0.017169926	-0.0027155995	0.0010722297	-0.023342742	0.017386831	-0.012197545	-0.011374174	0.0031637184	0.0065717185	0.0066137253	0.009176893	0.0011804356	-0.010331607	0.0036482974	-0.006064839	0.0046555754	0.008558238	-0.007054859	0.0007244911	0.0032507195	-0.0033657742	-0.012829193	-0.003316897	0.004660564	0.015089784	0.012808172	-0.005945151	-0.013360649	-0.0057303156	0.009214767	0.023789832	-0.003131475	-0.017207395	0.0032222543	-0.005675864	0.012239366	-0.008698197	-0.0029700517	0.0012310763	-0.010011341	0.0082108695	-0.0003945654	-0.00475166	0.016281744	0.0006783055	0.01724382	-0.007605589	0.0058665536	-0.0019489584	0.004153613	0.0126074	0.023495773	0.008656957	0.002155279	-0.0028954754	0.016701393	-0.0006836648	0.006107639	-0.018389253	0.0030874712	-0.0024728966	0.0017395725	-0.01360243	0.010801028	-0.00044764634	0.0090674	0.016396647	-0.014360184	-0.011326186	0.00041112758	0.00288936	0.008119455	0.009110333	-0.015284862	0.017604997	0.004735974	-0.018177014	-0.0037766336	0.0053715543	-0.0061594676	0.009001567	0.008050204	0.01504597	0.012424312	-0.010794745	-0.0016722925	0.026794033	0.007403667	0.0076973005	-0.007045812	0.005352727
0.008225826	-0.0008220561	0.009701618	0.0131854275	0.0028569468	0.0034455298	-0.013958399	-0.0026097666	-0.013270122	0.009754351	-0.0012405935	-0.0045874296	-0.009625181	0.013509778	-0.012038975	-0.00056785526	-0.001605684	0.0075237136	0.003528	0.0009922067	-0.0057443455	-0.0050387657	-0.00039405617	-0.004787081	0.0006775553	0.0044484013	-0.0028387366	0.0021869247	0.004407698	0.0006767375	-0.009468122	-0.009824765	0.005360877	0.008457319	0.009984143	-0.01066482	-0.009733882	0.0014229352	0.0029035008	0.016966915	-0.004779423	-0.012332796	0.0037794714	-0.0074992124	0.014457522	-0.0061991215	0.0020613312	-0.005069046	0.00031796287	0.012710253	0.006537304	-0.0022004864	0.010808777	-0.004156292	0.014970487	-0.0029522537	0.002837738	0.003690128	0.0061526834	0.009310503	0.01579367	-0.0011131876	0.0049746633	0.0029074168	0.016380796	-0.0015772055	0.0019617672	-0.0118192015	0.011331458	0.0010479507	0.0077580987	-0.0052671647	0.0016026521	-0.007678729	0.004928348	0.015675737	-0.013722482	-6.496124e-05	-0.0036337343	0.0043995697	0.002426981	0.007040806	-0.016938461	0.008173066	0.004944386	-0.0056864163	0.006536047	0.0065369713	-0.0013627117	0.0071884925	-0.00086812576	0.013069874	0.004662375	-0.013502519	0.00040473696	0.015252842	0.0020520121	-0.0014348192	-0.008442562	0.0039013103
0.009256118	-0.007959067	0.012849409	0.018451974	0.0021435104	-0.0040766923	-0.01035953	-0.009016133	-0.01415513	0.021914732	-0.0053517674	-0.002166773	-0.013457822	0.017219111	-0.017070219	-0.008894896	0.0058842683	0.004290715	0.008243585	0.004590795	-0.0037185517	-0.014711897	-0.0016639112	-0.010707976	0.0036865482	0.0049666557	0.0033800546	-0.00012785522	-0.00135086	-0.003897364	-0.009358293	-0.011386007	0.007804723	0.014125199	0.008590669	-0.011279303	-0.010088506	-0.0060070967	0.0017342735	0.012745789	-0.008139462	-0.015718326	0.0044238023	0.001914111	0.012667638	-0.004184167	0.004882192	-0.008432349	-0.006645343	0.0032877936	0.0019417914	-0.005689455	0.015851848	-0.0045024995	0.020477835	-0.0049174116	0.0013160851	-0.0018947443	0.0053200177	0.0035874608	0.014669855	0.0009642591	0.004778803	0.0011895759	0.008676951	0.0022625264	0.0057442714	-0.008414939	0.011101444	-0.0028080419	0.008197375	-0.012222171	0.004116903	-0.0041092676	0.00904176	0.013518277	-0.007807199	-0.0012255884	0.002493148	0.0039844336	-0.003459631	0.009904007	-0.017978102	0.0083328225	0.0024836066	-0.005185513	0.003511602	0.006626866	-0.009122703	0.003941457	-0.0009297279	0.009004627	0.003758566	-0.014507772	-0.0058482727	0.02286404	0.008852403	0.0028060745	-0.0065808473	0.012098152
0.0065885233	-0.0021652554	0.010230755	0.012132667	0.00078227744	-0.003405833	-0.010269489	-0.0037475151	-0.0087743085	0.013397441	-0.0013288237	-0.007190238	-0.011319334	0.014899397	-0.018587299	-0.008090494	0.0040357006	0.0001593502	0.006692935	0.007175735	-0.0032840339	-0.0057734125	-0.0033610712	-0.00888243	0.0030983982	0.00013895457	0.0015108138	0.0027265565	0.0044699204	0.0034430576	-0.010518812	-0.005914923	0.011047599	0.014579612	0.0052784234	-0.009575053	-0.007178932	-0.0039778915	-0.0033398294	0.009003154	-0.0023979482	-0.01584277	0.007070436	0.0011358528	0.009633114	-0.008415302	0.002388899	-0.0012792257	-0.0086093405	0.010780773	-0.00033805383	-0.0041036587	0.01800569	0.002586822	0.020603703	-0.0054674866	0.0002211692	-0.0051132184	0.0028288295	0.0057741143	0.015790032	0.0019334608	0.0011895434	0.004001105	0.018156687	0.003995012	0.0022282165	-0.017740257	0.011573988	0.0022723742	0.0030844575	-0.009913441	0.00085314544	-0.0051895613	0.010960554	0.019098487	-0.010631668	-0.00399383	-0.0055546574	0.008877179	0.004237689	0.011226259	-0.012722741	0.009507541	-0.005690347	-0.0055771726	0.0072041363	0.0016068025	-0.0025503903	-0.00068509695	0.003214869	0.012965165	0.0029126215	-0.0120001845	-0.00144932	0.022812529	0.006384282	0.0070930687	-0.004280156	0.0066993935
0.012018943	-0.009065689	0.00676964	0.01596931	0.001186937	0.0016647311	-0.006646725	-0.003798009	-0.011226699	0.021234997	0.00059105287	0.0024473341	-0.01458693	0.0103580495	-0.015715143	-0.0062612933	-0.0025795277	0.004073198	0.014128015	0.0035507518	0.00050677895	-0.011318716	-0.0019363398	-0.017122341	-0.0051122364	0.005399141	0.0037912668	0.0025606535	0.0009245411	0.0026080012	-0.009996089	-0.012211717	0.010273253	0.016166879	0.004467702	-0.009430639	-0.014645561	-0.0011032897	0.0065015308	0.018460339	-0.005880992	-0.017626224	0.00089284615	9.475117e-05	0.014513757	-0.011949699	0.0034675284	-0.0065788664	-0.008616109	0.0048588244	0.0026974264	-0.008378067	0.018464223	-0.0031603095	0.01768512	-0.0023883672	-0.004010693	-0.0037162832	-0.0033389633	0.007256781	0.0138701005	-0.00024154072	-0.00041874903	-0.0027934152	0.0085753435	0.00065645727	0.0063112867	-0.014482599	0.01190278	0.0030792176	0.008433043	-0.0072934004	0.0081752995	-0.0059805554	0.006305342	0.012409111	-0.014112001	0.00015925203	0.00032479817	0.010860734	0.003231462	0.0060445736	-0.010284572	0.007326251	-0.005060774	-0.014842321	-0.00029438522	0.008389905	-0.010153844	0.0020818715	0.0002247449	0.0058387574	-0.0001428219	-0.015742145	0.00032739228	0.021893641	0.0057685636	0.007514093	-0.0065895547	0.0064103156
0.012028329	-0.0035620958	0.012007982	0.013303938	-4.1701433e-06	-0.002112234	-0.011747038	-0.0075967386	-0.0061139804	0.016245449	0.0023610566	-0.002071907	-0.012633775	0.009929026	-0.013392664	-0.0026442115	0.0049214535	0.0043295664	0.0073757437	0.00012633961	-0.003342669	-0.012475171	-0.0017304063	-0.009532567	-0.0047058756	0.007210481	-0.0047722245	0.0035632441	0.0011054026	0.0013236953	-0.0038037624	-0.004625705	0.009946422	0.008032011	0.008505764	-0.010138922	-0.00906373	-0.005266961	0.003809676	0.017725192	-0.0006205842	-0.009403203	0.001903764	-0.0052606966	0.014959666	-0.008647924	0.0032534623	-0.007596974	-0.0045259483	0.0096348	0.0025889166	-0.0062811268	0.0125549175	-0.002139651	0.022061113	-0.007702261	0.005127592	-0.001331679	0.0037260854	0.0032108142	0.022630978	-0.0013909644	0.0017462289	0.00027310083	0.011551759	0.003074111	0.0046952036	-0.011730624	0.005947256	-0.004063501	0.008710798	-0.011759246	0.008634439	-0.0041680047	0.006521312	0.01327119	-0.008909984	-0.0072236615	0.0010624974	0.003194868	0.0041916086	0.0064230165	-0.015458509	0.015415202	-0.0011366114	-0.014714793	0.0012428295	0.002500288	-0.007617985	0.0006107701	0.0032014474	0.014697393	0.0053837076	-0.00687993	-0.0007180761	0.022859164	0.0045533176	0.0011382481	0.0009212857	0.005262214
0.00453599	-0.0070020463	0.005177641	0.011974896	0.0027895616	-0.0042609484	-0.006154315	0.0029938628	-0.009091318	0.01795222	-0.004401495	0.0023768395	-0.013038642	0.008405151	-0.011392169	-0.008769303	-0.0038550766	0.0028273321	0.00572538	0.0065392684	-0.004938201	-0.009940094	0.0033266947	-0.009061569	-0.005508642	0.0034549334	-0.0019164573	-0.0023178975	0.0016275691	0.0012997912	-0.0064087296	-0.0034629363	0.0025270148	0.0090770945	0.0012340047	-0.008775889	-0.010655903	-0.0021640752	0.00080450997	0.006414287	-0.0071286964	-0.012620643	0.00852559	-0.005728991	0.0067278966	-0.009602464	0.0011632052	-0.0011358799	-0.0011807702	0.0010174575	0.0054047736	-0.0067890827	0.014268587	-0.0025300141	0.018725473	-0.0001666169	-0.0011063616	-0.00029442925	-0.0007884736	0.009808998	0.016835188	0.01001164	-0.0022738564	0.0031775183	0.009610148	-0.0042845653	0.000941245	-0.0050920346	0.009022058	-0.000100100915	0.00044910322	-0.009588577	0.0016288494	-0.0004487833	0.0061247563	0.012062668	-0.013029797	-0.00048301363	-0.0016173078	0.0071857898	-0.0009114571	0.006957106	-0.010114858	0.010142601	-0.005643821	-0.009032471	0.0048810877	0.0059456737	-0.0064492053	0.0070567355	0.0013562897	0.009273194	-0.00026732998	-0.010668127	-0.0039961296	0.018583031	0.004361874	0.0019441546	-0.004887008	0.0038511024
0.0043443004	-0.002725465	0.012240846	0.014631495	0.006902954	-0.002539906	-0.011106765	-0.007333249	-0.0037486148	0.02017948	-0.0022507436	-0.0066730585	-0.011870305	0.013764455	-0.013218181	-0.007935258	0.001867361	0.0015734218	0.0047322493	0.008320639	0.0012286999	-0.007146411	-0.0015193112	-0.0125643285	0.00172152	-0.0021892574	-0.005453729	0.0020955934	0.0037280913	0.005085649	-0.0085336575	-0.006730532	0.0073554795	0.008265871	0.009663289	-0.0065112184	-0.0099525945	-0.0055361805	-0.0041714213	0.01655694	-0.004606051	-0.010075912	0.003026625	-0.0030867069	0.0136225	-0.013147772	0.00010615752	3.1315612e-05	-0.0071109636	0.008516288	-0.0023293842	-0.010299096	0.01182563	-0.001404586	0.021036834	-0.00092229346	0.0050334423	-0.001111612	0.0033522814	0.008421817	0.016456865	0.005700761	0.003384052	-0.0030581595	0.017058346	0.00022075234	-0.0010865614	-0.017574022	0.00802901	-0.005506919	0.0054157297	-0.00830471	0.0021103653	-0.0039825044	0.0017614707	0.013337843	-0.007415219	-0.005565612	0.0010695627	0.0068130377	0.0012710297	0.0030281262	-0.010556594	0.012469919	0.0018740583	-0.012177287	0.00096613733	-4.9556096e-05	-0.0053628343	0.0010808407	-0.0011597518	0.009326203	0.002619178	-0.011730448	-0.009034484	0.02102592	0.011394201	0.001291615	-0.00013775557	0.010376219
